ENSG	GENE	SCORE
ENSG00000146670	CDCA5	0.0006198697622039617
ENSG00000146674	IGFBP3	0.0005107953079459548
ENSG00000146676	PURB	0.0007861202586809668
ENSG00000146678	IGFBP1	0.0008137122060816182
ENSG00000146700	SSC4D	0.00034286988989151723
ENSG00000146701	MDH2	0.0013594148438187403
ENSG00000146707	POMZP3	0.001073408673846643
ENSG00000146729	NIPSNAP2	0.0021634547754274536
ENSG00000146731	CCT6A	0.0007354873655458505
ENSG00000146733	PSPH	0.00039017259359752643
ENSG00000146755	TRIM50	0.0022351947734478017
ENSG00000146757	ZNF92	0.0005044408198955352
ENSG00000146776	ATXN7L1	0.001548730614786109
ENSG00000146802	TMEM168	0.0004465570925731299
ENSG00000146809	ASB15	0.004322903518186649
ENSG00000146826	TRAPPC14	0.0005492592977134336
ENSG00000146830	GIGYF1	0.0019466802480110346
ENSG00000146833	TRIM4	0.0007293020603356126
ENSG00000146834	MEPCE	0.0006882317363761103
ENSG00000146842	TMEM209	0.17296109419021377
ENSG00000146857	STRA8	0.10338199282227833
ENSG00000146859	TMEM140	0.00012624001897165726
ENSG00000146872	TLK2	0.001640410343043186
ENSG00000146904	EPHA1	0.05612240866526008
ENSG00000146909	NOM1	0.0006598448846943938
ENSG00000146918	NCAPG2	9.848493698427774e-05
ENSG00000146926	ASB10	0.0005360767393085553
ENSG00000146950	SHROOM2	0.0032620763474824344
ENSG00000146955	RAB19	0.0008157507165833522
ENSG00000146963	LUC7L2	0.012114046754959418
ENSG00000146966	DENND2A	0.0003775798286369536
ENSG00000147003	CLTRN	6.733596262620267e-05
ENSG00000147010	SH3KBP1	0.0007894346076682268
ENSG00000147027	TMEM47	6.607342550069006e-05
ENSG00000147036	LANCL3	0.0004947909856127808
ENSG00000147041	SYTL5	0.0003712893192187039
ENSG00000147044	CASK	0.0017903115958688431
ENSG00000147050	KDM6A	0.0013762241283075127
ENSG00000147065	MSN	0.0005956221241376625
ENSG00000147081	AKAP4	1.001051111505376
ENSG00000147082	CCNB3	0.009233170901325138
ENSG00000147100	SLC16A2	0.0004272449234576925
ENSG00000147117	ZNF157	0.00024011835034798423
ENSG00000147121	KRBOX4	0.0024869225405836914
ENSG00000147123	NDUFB11	0.00016263208260625106
ENSG00000147124	ZNF41	0.003678696119777669
ENSG00000147127	RAB41	0.011278294303338043
ENSG00000147130	ZMYM3	0.0007569862677883066
ENSG00000147133	TAF1	0.01368815737987461
ENSG00000147140	NONO	0.0024279216163449746
ENSG00000147144	CCDC120	0.0029856946814561525
ENSG00000147162	OGT	0.0014434993852319167
ENSG00000147164	SNX12	0.0010312852496099367
ENSG00000147166	ITGB1BP2	0.0007140629725199688
ENSG00000147168	IL2RG	0.00029904494749644073
ENSG00000147180	ZNF711	0.0003904529012288549
ENSG00000147202	DIAPH2	0.0004949672616021417
ENSG00000147206	NXF3	0.0037957660149459116
ENSG00000147223	RIPPLY1	0.03801820627131747
ENSG00000147231	RADX	0.0005844665008680749
ENSG00000147246	HTR2C	0.00020212864762925165
ENSG00000147251	DOCK11	0.00026001258402175154
ENSG00000147255	IGSF1	0.000780510157937897
ENSG00000147257	GPC3	0.004882947482656164
ENSG00000147262	GPR119	0.00019119177386528463
ENSG00000147274	RBMX	0.0016731735552184546
ENSG00000147316	MCPH1	0.0007184943679021671
ENSG00000147324	MFHAS1	0.00018194471272181545
ENSG00000147364	FBXO25	0.0004488614215460984
ENSG00000147378	FATE1	0.00018729510202319943
ENSG00000147381	MAGEA4	0.001994144945001608
ENSG00000147383	NSDHL	0.00040770666703338065
ENSG00000147394	ZNF185	0.002803148603561567
ENSG00000147400	CETN2	0.0013850834675395163
ENSG00000147403	RPL10	0.0010929181282790523
ENSG00000147408	CSGALNACT1	5.561314571878029e-05
ENSG00000147416	ATP6V1B2	0.0005127788226673147
ENSG00000147419	CCDC25	0.0008611480341187416
ENSG00000147421	HMBOX1	0.0021871320934678806
ENSG00000147432	CHRNB3	0.0008849119985825382
ENSG00000147434	CHRNA6	0.0005621401669486659
ENSG00000147437	GNRH1	0.00016026892853915342
ENSG00000147439	BIN3	0.004555570485536009
ENSG00000147443	DOK2	0.0016820617138364469
ENSG00000147454	SLC25A37	0.0014698592049171566
ENSG00000147457	CHMP7	0.0022525970325659728
ENSG00000147459	DOCK5	0.00015260456575560966
ENSG00000147465	STAR	0.0012872850986695994
ENSG00000147475	ERLIN2	0.00073106026889036
ENSG00000147481	SNTG1	0.0013510441071957757
ENSG00000147488	ST18	0.0010366392295964033
ENSG00000147509	RGS20	0.0009593553795639309
ENSG00000147526	TACC1	0.001657004394019168
ENSG00000147533	GOLGA7	0.0019551207028598583
ENSG00000147535	PLPP5	5.1276942940603476e-05
ENSG00000147536	GINS4	0.001409630003536222
ENSG00000147548	NSD3	0.0017182405383664445
ENSG00000147570	DNAJC5B	0.000728652014004183
ENSG00000147571	CRH	0.0004177687919764139
ENSG00000147576	ADHFE1	0.00018257507372254622
ENSG00000147586	MRPS28	0.0002881241593968298
ENSG00000147588	PMP2	0.005714777142202365
ENSG00000147592	LACTB2	0.0011412821343128599
ENSG00000147596	PRDM14	0.013517107067400502
ENSG00000147604	RPL7	0.0012356079944311205
ENSG00000147606	SLC26A7	5.931679049808736e-05
ENSG00000147614	ATP6V0D2	0.0024738847118896956
ENSG00000147642	SYBU	0.0023146475755311258
ENSG00000147647	DPYS	0.002193293826394438
ENSG00000147649	MTDH	0.0014662982753179676
ENSG00000147650	LRP12	0.0005126542750986118
ENSG00000147654	EBAG9	0.0005204515005061694
ENSG00000147655	RSPO2	0.0005508050137450482
ENSG00000147669	POLR2K	0.0004099209616015287
ENSG00000147676	MAL2	0.0005760054581287477
ENSG00000147677	EIF3H	0.0013472835455559107
ENSG00000147679	UTP23	0.002408446666549935
ENSG00000147684	NDUFB9	0.0012440926875569858
ENSG00000147687	TATDN1	0.0005721222478314303
ENSG00000147689	FAM83A	0.0022261926837927604
ENSG00000147724	FAM135B	0.000608869929010325
ENSG00000147789	ZNF7	0.0007497312499253894
ENSG00000147799	ARHGAP39	0.0002336360239496571
ENSG00000147813	NAPRT	0.000667300904297008
ENSG00000147852	VLDLR	0.0005128582743054722
ENSG00000147853	AK3	0.0005123547587118082
ENSG00000147854	UHRF2	0.0008503999836193543
ENSG00000147862	NFIB	0.0010785050203594437
ENSG00000147869	CER1	0.0002368529505929473
ENSG00000147872	PLIN2	0.0005349198661406263
ENSG00000147874	HAUS6	0.041880369498130676
ENSG00000147883	CDKN2B	0.0015685836219745397
ENSG00000147885	IFNA16	0.0002779165199626732
ENSG00000147889	CDKN2A	0.0012795098650713044
ENSG00000147894	C9orf72	0.0011919104483695264
ENSG00000147905	ZCCHC7	0.0027288028866223613
ENSG00000147955	SIGMAR1	0.0003783528509302414
ENSG00000147996	ZNG1E	0.001560411287982788
ENSG00000148019	CEP78	0.0005195505234496522
ENSG00000148053	NTRK2	0.001029733578889136
ENSG00000148082	SHC3	0.018808602775379768
ENSG00000148090	AUH	0.0005337844111181766
ENSG00000148110	MFSD14B	0.0002578381091780102
ENSG00000148120	AOPEP	0.0005004214035579935
ENSG00000148123	PLPPR1	0.00029429740175146435
ENSG00000148143	ZNF462	0.0031141414519879618
ENSG00000148153	INIP	0.0011953396249282378
ENSG00000148154	UGCG	0.0004437229754330474
ENSG00000148156	ACTL7B	0.004595152925276125
ENSG00000148158	SNX30	0.000962550784151972
ENSG00000148175	STOM	0.00039142575167261384
ENSG00000148187	MRRF	0.0017899615875194286
ENSG00000148218	ALAD	0.0009633674637825607
ENSG00000148219	ASTN2	0.0003540382458595559
ENSG00000148225	WDR31	0.00480717334221481
ENSG00000148229	POLE3	0.0004528442821083445
ENSG00000148248	SURF4	0.0004498137975588179
ENSG00000148290	SURF1	0.00048235557642328786
ENSG00000148291	SURF2	0.0006301371909103182
ENSG00000148296	SURF6	0.0012592148243584234
ENSG00000148297	MED22	0.0015700160590768064
ENSG00000148300	REXO4	0.0005887845079541876
ENSG00000148303	RPL7A	0.001133632760229375
ENSG00000148308	GTF3C5	0.0006038869264557434
ENSG00000148331	ASB6	0.002863185390651779
ENSG00000148334	PTGES2	0.0003908474102445325
ENSG00000148335	NTMT1	0.0028799921976769838
ENSG00000148337	CIZ1	0.0004731061319489527
ENSG00000148339	SLC25A25	0.0016655634599374025
ENSG00000148341	SH3GLB2	0.001714982738803883
ENSG00000148343	MIGA2	0.00010180999674958002
ENSG00000148344	PTGES	0.000493055016136168
ENSG00000148346	LCN2	0.0015411834785936662
ENSG00000148356	LRSAM1	0.0020229483789080405
ENSG00000148358	GPR107	0.00018934442414320074
ENSG00000148362	PAXX	0.0006183471214171732
ENSG00000148377	IDI2	0.0007469758734259813
ENSG00000148384	INPP5E	0.0005290783367399854
ENSG00000148386	LCN9	0.0005896159161693504
ENSG00000148396	SEC16A	0.0010747017131507164
ENSG00000148400	NOTCH1	0.0009328607457064209
ENSG00000148408	CACNA1B	0.00031662331593906856
ENSG00000148411	NACC2	0.0009112282646128733
ENSG00000148426	PROSER2	0.000906587266626957
ENSG00000148429	USP6NL	0.000466511657805313
ENSG00000148444	COMMD3	0.003772975048605076
ENSG00000148450	MSRB2	0.0005372191953938454
ENSG00000148468	FAM171A1	0.0024882297700514755
ENSG00000148481	MINDY3	0.0011173196396612184
ENSG00000148483	TMEM236	0.00010204011732639628
ENSG00000148484	RSU1	0.0006680613632852328
ENSG00000148498	PARD3	0.0009309576382747764
ENSG00000148516	ZEB1	0.0004721067455193406
ENSG00000148541	FAM13C	0.0031493637072799174
ENSG00000148572	NRBF2	0.0013561644600486034
ENSG00000148584	A1CF	0.0007344103378272848
ENSG00000148600	CDHR1	0.0010065722381114028
ENSG00000148604	RGR	0.0006229737173271133
ENSG00000148606	POLR3A	0.0004161445729096158
ENSG00000148634	HERC4	0.0015828607538423967
ENSG00000148655	LRMDA	0.0009925793651746062
ENSG00000148660	CAMK2G	0.000887212708221341
ENSG00000148671	ADIRF	0.0002902401274695876
ENSG00000148672	GLUD1	0.0009169914658286871
ENSG00000148677	ANKRD1	0.00193555933992684
ENSG00000148680	HTR7	0.0006547994971697335
ENSG00000148688	RPP30	0.0010025199208030244
ENSG00000148690	FRA10AC1	0.0017025316165018012
ENSG00000148700	ADD3	0.0004872550744039472
ENSG00000148704	VAX1	0.0017549237443290622
ENSG00000148719	DNAJB12	0.0006172662251628935
ENSG00000148730	EIF4EBP2	0.0005447680734960159
ENSG00000148734	NPFFR1	0.0006337453294236184
ENSG00000148735	PLEKHS1	0.0019691506233812106
ENSG00000148737	TCF7L2	0.0013176470233702275
ENSG00000148773	MKI67	0.0012618205912531266
ENSG00000148795	CYP17A1	0.0004920344827041845
ENSG00000148798	INA	0.0040501720527572616
ENSG00000148814	LRRC27	0.0007274687902736332
ENSG00000148824	MTG1	0.00237093860710047
ENSG00000148834	GSTO1	0.0008551443704618578
ENSG00000148835	TAF5	0.0015211716024623456
ENSG00000148840	PPRC1	0.0002944869825114438
ENSG00000148841	ITPRIP	0.00035944221053796355
ENSG00000148842	CNNM2	0.001073222020522735
ENSG00000148843	PDCD11	0.0006415093596388033
ENSG00000148848	ADAM12	0.0009290302123190486
ENSG00000148908	RGS10	0.000516219060500589
ENSG00000148925	BTBD10	0.002377112310796292
ENSG00000148926	ADM	0.0007528515880039777
ENSG00000148935	GAS2	0.014063949694900657
ENSG00000148942	SLC5A12	0.000977686513806475
ENSG00000148943	LIN7C	0.0019794156924035633
ENSG00000148948	LRRC4C	0.00012670146884374844
ENSG00000148950	IMMP1L	0.0009623245703096472
ENSG00000148965	SAA4	0.00032475788691499474
ENSG00000148985	PGAP2	0.00012693889630099875
ENSG00000149016	TUT1	0.0006755122740287334
ENSG00000149021	SCGB1A1	0.001559820022293934
ENSG00000149050	ZNF214	0.0007227071096167492
ENSG00000149054	ZNF215	0.0012260196942861512
ENSG00000149084	HSD17B12	0.001067452640427291
ENSG00000149089	APIP	0.03890381989799607
ENSG00000149090	PAMR1	0.0001811482504763262
ENSG00000149091	DGKZ	0.0006876454185658076
ENSG00000149100	EIF3M	0.0015108128939118615
ENSG00000149115	TNKS1BP1	0.001592293492421959
ENSG00000149124	GLYAT	0.0008595672682076838
ENSG00000149131	SERPING1	0.00025496490729892685
ENSG00000149136	SSRP1	0.00093879008818476
ENSG00000149150	SLC43A1	0.00815325759344887
ENSG00000149177	PTPRJ	0.0009100985885197588
ENSG00000149179	CSTPP1	0.002203496686206563
ENSG00000149182	ARFGAP2	0.0008282382082143158
ENSG00000149187	CELF1	0.0009598495776117488
ENSG00000149196	HIKESHI	0.0004894440462521743
ENSG00000149201	CCDC81	0.0001808911724765494
ENSG00000149218	ENDOD1	0.0003746172799310443
ENSG00000149243	KLHL35	0.0005310500016548758
ENSG00000149256	TENM4	0.000659924500496345
ENSG00000149257	SERPINH1	0.0008496204575294541
ENSG00000149260	CAPN5	0.0008257276222138898
ENSG00000149262	INTS4	0.003411734543988132
ENSG00000149269	PAK1	0.000595512983181834
ENSG00000149273	RPS3	0.0010553744384651509
ENSG00000149289	ZC3H12C	0.001035582400390922
ENSG00000149292	TTC12	0.0026844306496514037
ENSG00000149294	NCAM1	0.000992414287338761
ENSG00000149295	DRD2	0.0002483915635593803
ENSG00000149300	C11orf52	0.000198532497506676
ENSG00000149305	HTR3B	6.897479602230305e-05
ENSG00000149308	NPAT	0.000508674978846102
ENSG00000149311	ATM	0.0007806614153196278
ENSG00000149313	AASDHPPT	0.0037925683088815276
ENSG00000149328	GLB1L2	0.0005154157800006942
ENSG00000149346	SLX4IP	0.00042971729271812364
ENSG00000149357	LAMTOR1	0.0013958553522570583
ENSG00000149380	P4HA3	0.00170433087305355
ENSG00000149418	ST14	0.0004260013017756137
ENSG00000149428	HYOU1	0.016908425300243834
ENSG00000149435	GGTLC1	0.0002892021652769472
ENSG00000149451	ADAM33	0.00016753598674768
ENSG00000149452	SLC22A8	0.000575093122506587
ENSG00000149474	KAT14	0.0024223524715125677
ENSG00000149476	TKFC	0.0004922542088934279
ENSG00000149480	MTA2	0.0006742766745446716
ENSG00000149485	FADS1	0.0005950582799414406
ENSG00000149488	TMC2	0.0011559619772469887
ENSG00000149489	ROM1	0.00021714899560265621
ENSG00000149503	INCENP	0.0006909957548941748
ENSG00000149507	OOSP2	0.0003172117305894062
ENSG00000149516	MS4A3	0.00010185557368913578
ENSG00000149527	PLCH2	0.0023789815645614
ENSG00000149532	CPSF7	0.03384128365723882
ENSG00000149534	MS4A2	0.00021596110946120461
ENSG00000149541	B3GAT3	0.00043244570872502663
ENSG00000149547	EI24	0.00025262039571316564
ENSG00000149548	CCDC15	0.004610752102507831
ENSG00000149554	CHEK1	0.000505004894648664
ENSG00000149557	FEZ1	0.0009494937421550276
ENSG00000149564	ESAM	0.0001181687235884965
ENSG00000149571	KIRREL3	0.0005294428078741475
ENSG00000149573	MPZL2	0.00063085642364058
ENSG00000149582	TMEM25	0.0006800681574077316
ENSG00000149591	TAGLN	0.00043651689998114307
ENSG00000149596	JPH2	0.0008815759799745138
ENSG00000149599	DUSP15	0.00029639782860613195
ENSG00000149600	COMMD7	0.0005049694473200361
ENSG00000149636	DSN1	0.0008934899085488723
ENSG00000149639	MTCL2	0.003066566178631547
ENSG00000149657	LSM14B	0.0027942848250859242
ENSG00000149658	YTHDF1	0.0016749600458751956
ENSG00000149716	LTO1	0.0005984951924347115
ENSG00000149735	GPHA2	0.0002128198648279067
ENSG00000149743	TRPT1	0.0005941191029705806
ENSG00000149761	NUDT22	0.036700930897268336
ENSG00000149781	FERMT3	0.0026433602317865734
ENSG00000149782	PLCB3	0.0002771670974652807
ENSG00000149792	MRPL49	0.002953515046328903
ENSG00000149798	CDC42EP2	0.001326842879961987
ENSG00000149806	FAU	0.00252131300817382
ENSG00000149809	TM7SF2	0.0002651133886502066
ENSG00000149823	VPS51	0.0030947930479214847
ENSG00000149922	TBX6	0.0015672309532419604
ENSG00000149923	PPP4C	0.001251004665846267
ENSG00000149925	ALDOA	0.000524576042607805
ENSG00000149926	TLCD3B	0.00032803708813844423
ENSG00000149927	DOC2A	0.000727232573353831
ENSG00000149929	HIRIP3	0.003036168840708342
ENSG00000149930	TAOK2	0.0006888371083277889
ENSG00000149932	TMEM219	0.0002692474872674211
ENSG00000149948	HMGA2	0.000564420556429468
ENSG00000149968	MMP3	0.0004181204881206213
ENSG00000149970	CNKSR2	0.0005668741798672272
ENSG00000149972	CNTN5	0.00015092316425580066
ENSG00000150045	KLRF1	0.0008935102498526248
ENSG00000150048	CLEC1A	6.667241291324899e-05
ENSG00000150051	MKX	0.0002632692537645198
ENSG00000150054	MPP7	0.0010845584749858972
ENSG00000150093	ITGB1	0.012672388037117344
ENSG00000150244	TRIM48	0.0010398162594356108
ENSG00000150275	PCDH15	0.0011735862601653935
ENSG00000150281	CTF1	0.001426599850447019
ENSG00000150316	CWC15	0.0009865912470559124
ENSG00000150337	FCGR1A	0.00016608159796760447
ENSG00000150347	ARID5B	0.0005111443754231004
ENSG00000150361	KLHL1	0.0005844665017775696
ENSG00000150394	CDH8	0.0005121847441387217
ENSG00000150401	DCUN1D2	0.00044107297480877605
ENSG00000150403	TMCO3	0.00027643588032333355
ENSG00000150433	TMEM218	0.00012308125644722168
ENSG00000150455	TIRAP	0.00032499163535248954
ENSG00000150456	EEF1AKMT1	0.0013907391435168392
ENSG00000150457	LATS2	0.001058665151731475
ENSG00000150459	SAP18	0.0006465549674885551
ENSG00000150471	ADGRL3	0.0004288021816591936
ENSG00000150477	KIAA1328	0.054411786182981814
ENSG00000150510	FAM124A	0.0035351650476513896
ENSG00000150527	MIA2	0.0009044516609719722
ENSG00000150540	HNMT	0.0006056166964754084
ENSG00000150551	LYPD1	0.00016333679150193348
ENSG00000150593	PDCD4	0.001481019192851818
ENSG00000150594	ADRA2A	0.00035557397268348723
ENSG00000150625	GPM6A	0.000408926048748981
ENSG00000150628	SPATA4	0.0003804221137215791
ENSG00000150630	VEGFC	0.00033819502368714893
ENSG00000150636	CCDC102B	0.003610361957044006
ENSG00000150637	CD226	0.00010403863018382253
ENSG00000150656	CNDP1	0.00022090832430876617
ENSG00000150672	DLG2	0.0013818855709359923
ENSG00000150676	CCDC83	0.00750097430977803
ENSG00000150687	PRSS23	0.001013931886291175
ENSG00000150712	MTMR12	0.011748994854315242
ENSG00000150722	PPP1R1C	0.0002765899967016594
ENSG00000150750	POU2AF2	0.0010544452006797655
ENSG00000150753	CCT5	0.0007247612691116956
ENSG00000150760	DOCK1	0.00032092858464238816
ENSG00000150764	DIXDC1	0.003116967640380608
ENSG00000150768	DLAT	0.0006612968115859985
ENSG00000150773	PIH1D2	0.010497440576045847
ENSG00000150776	NKAPD1	0.014430777334609957
ENSG00000150779	TIMM8B	0.0004474992706491321
ENSG00000150782	IL18	0.0006504491373107157
ENSG00000150783	TEX12	0.0027158771210906707
ENSG00000150787	PTS	0.000863199578361673
ENSG00000150867	PIP4K2A	0.0010929841880624735
ENSG00000150873	C2orf50	0.02114530341373211
ENSG00000150893	FREM2	0.0005755900417625526
ENSG00000150907	FOXO1	0.0008987315682134067
ENSG00000150938	CRIM1	0.0006681829438548448
ENSG00000150961	SEC24D	0.00033755242975530564
ENSG00000150977	RILPL2	0.00026790048627844953
ENSG00000150990	DHX37	0.0007751755617846356
ENSG00000150995	ITPR1	0.0014075374097046733
ENSG00000151005	TKTL2	0.0005416816500201094
ENSG00000151006	PRSS53	0.0008596160093929939
ENSG00000151012	SLC7A11	0.0002533354982006131
ENSG00000151014	NOCT	0.000929159715269634
ENSG00000151023	ENKUR	0.0007840636997116235
ENSG00000151065	DCP1B	0.0015430378248311172
ENSG00000151067	CACNA1C	0.0006255807415982417
ENSG00000151079	KCNA6	4.757925967169285e-05
ENSG00000151090	THRB	0.0011591514410156378
ENSG00000151092	NGLY1	0.0017194504250710452
ENSG00000151116	UEVLD	0.0006355525215440139
ENSG00000151117	TMEM86A	0.00011430869460582471
ENSG00000151131	NOPCHAP1	0.0006510782454824948
ENSG00000151135	TMEM263	0.0
ENSG00000151136	ABTB3	0.004610752102507831
ENSG00000151148	UBE3B	0.00043995993246426224
ENSG00000151150	ANK3	0.002757443708333085
ENSG00000151164	RAD9B	0.00029314768039512273
ENSG00000151176	PLBD2	7.367443151906627e-05
ENSG00000151208	DLG5	0.06146813797363393
ENSG00000151224	MAT1A	0.00031470937324229453
ENSG00000151229	SLC2A13	0.0001468501541239675
ENSG00000151233	GXYLT1	0.0008664352594678348
ENSG00000151239	TWF1	0.0006724588565703016
ENSG00000151240	DIP2C	0.0003700703719005105
ENSG00000151247	EIF4E	0.0012691860627001006
ENSG00000151276	MAGI1	0.0009651843338360777
ENSG00000151292	CSNK1G3	0.00061484334423767
ENSG00000151304	SRFBP1	0.0005299399460909626
ENSG00000151320	AKAP6	0.0019929152995246113
ENSG00000151322	NPAS3	0.0010903808533839765
ENSG00000151327	FAM177A1	0.00018080085874316865
ENSG00000151332	MBIP	0.01540679100799025
ENSG00000151338	MIPOL1	0.012203114142948834
ENSG00000151348	EXT2	0.0019422962150201784
ENSG00000151353	TMEM18	0.00011784466505559976
ENSG00000151364	KCTD14	0.0009469234237258206
ENSG00000151365	THRSP	0.03094399169958706
ENSG00000151366	NDUFC2	0.0006757510811894463
ENSG00000151376	ME3	0.000617004362084117
ENSG00000151379	MSGN1	0.019683244764792107
ENSG00000151388	ADAMTS12	0.001960055991048648
ENSG00000151413	NUBPL	0.0008998350876936456
ENSG00000151414	NEK7	0.008081553379952311
ENSG00000151418	ATP6V1G3	0.00047445513018828933
ENSG00000151422	FER	0.0023136424797485233
ENSG00000151445	VIPAS39	0.0005532923964892689
ENSG00000151458	ANKRD50	0.00247147635377587
ENSG00000151461	UPF2	0.0006014095927184826
ENSG00000151465	CDC123	0.0004340397042597033
ENSG00000151466	SCLT1	0.003781464098892684
ENSG00000151470	C4orf33	0.0007376018400009343
ENSG00000151474	FRMD4A	0.003255212316162215
ENSG00000151475	SLC25A31	0.0005805664659419563
ENSG00000151490	PTPRO	0.0008387067946387106
ENSG00000151491	EPS8	0.0018928402412257128
ENSG00000151498	ACAD8	0.0010905469519002509
ENSG00000151500	THYN1	0.0003635558948644757
ENSG00000151502	VPS26B	0.0005897282433124929
